NO,주소1,주소2,단지명,전용면적(㎡),평수(전용),계약년월,계약연도,계약월,계약일,거래금액(만원),동,층,건축년도,도로명
252,동면,장학리,춘천장학아이파크,84.9428,25.69508137,202103,2021,03,9,30400,-,14,2012,만천로 242
253,동면,장학리,춘천장학아이파크,84.9428,25.69508137,202103,2021,03,1,28000,-,6,2012,만천로 242
254,동면,장학리,춘천장학아이파크,84.8976,25.68140843,202102,2021,02,20,28000,-,9,2012,만천로 242
255,동면,장학리,춘천장학아이파크,84.9428,25.69508137,202102,2021,02,20,29500,-,12,2012,만천로 242
256,동면,장학리,춘천장학아이파크,84.8976,25.68140843,202011,2020,11,26,30000,-,14,2012,만천로 242
257,동면,장학리,춘천장학아이파크,84.8976,25.68140843,202101,2021,01,28,29000,-,13,2012,만천로 242
258,동면,장학리,춘천장학아이파크,84.8675,25.67230322,202101,2021,01,23,29000,-,13,2012,만천로 242
259,동면,장학리,춘천장학아이파크,119.9166,36.27460826,202101,2021,01,29,37500,-,5,2012,만천로 242
260,동면,장학리,춘천장학아이파크,84.9428,25.69508137,202101,2021,01,16,29000,-,9,2012,만천로 242
261,동면,장학리,춘천장학아이파크,84.9428,25.69508137,202101,2021,01,8,25200,-,1,2012,만천로 242
262,동면,장학리,춘천장학아이파크,84.8976,25.68140843,202101,2021,01,2,27500,-,6,2012,만천로 242
263,동면,장학리,춘천장학아이파크,84.9428,25.69508137,202103,2021,03,20,32500,-,14,2012,만천로 242
264,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202008,2020,08,31,24200,-,7,2014,소양강로 102
265,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202008,2020,08,10,22250,-,2,2014,소양강로 102
266,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202007,2020,07,13,23950,-,6,2014,소양강로 102
267,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202007,2020,07,11,23600,-,1,2014,소양강로 102
268,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202006,2020,06,23,25700,-,12,2014,소양강로 102
269,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202006,2020,06,23,24000,-,6,2014,소양강로 102
270,동면,장학리,장학엘에이치해온채,84.85,25.6670095,202006,2020,06,7,23400,-,8,2014,소양강로 102
271,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202006,2020,06,20,23900,-,14,2014,소양강로 102
272,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202006,2020,06,16,25000,-,5,2014,소양강로 102
273,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202005,2020,05,16,23500,-,6,2014,소양강로 102
274,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202006,2020,06,6,25500,-,13,2014,소양강로 102
275,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202005,2020,05,26,24000,-,4,2014,소양강로 102
276,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202005,2020,05,15,23300,-,11,2014,소양강로 102
277,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202012,2020,12,20,24500,-,6,2014,소양강로 102
278,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202011,2020,11,1,24500,-,12,2014,소양강로 102
279,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202009,2020,09,24,23700,-,11,2014,소양강로 102
280,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202009,2020,09,26,23400,-,10,2014,소양강로 102
281,동면,장학리,장학엘에이치해온채,84.93,25.69120939,202009,2020,09,8,23000,-,1,2014,소양강로 102
282,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202008,2020,08,20,24500,-,12,2014,소양강로 102
283,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202005,2020,05,8,23300,-,7,2014,소양강로 102
284,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202005,2020,05,14,24500,-,7,2014,소양강로 102
285,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202103,2021,03,13,26500,-,17,2014,소양강로 102
286,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202105,2021,05,6,25700,-,1,2014,소양강로 102
287,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202104,2021,04,30,26700,-,6,2014,소양강로 102
288,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202103,2021,03,24,26750,-,4,2014,소양강로 102
289,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202104,2021,04,15,26900,-,18,2014,소양강로 102
290,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202104,2021,04,5,26700,-,14,2014,소양강로 102
291,동면,장학리,장학엘에이치해온채,84.85,25.6670095,202103,2021,03,27,24400,-,2,2014,소양강로 102
292,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202103,2021,03,20,26500,-,7,2014,소양강로 102
293,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202103,2021,03,1,26000,-,3,2014,소양강로 102
294,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202103,2021,03,5,27400,-,9,2014,소양강로 102
295,동면,장학리,장학엘에이치해온채,84.85,25.6670095,202102,2021,02,6,25500,-,11,2014,소양강로 102
296,동면,장학리,장학엘에이치해온채,84.97,25.70330934,202101,2021,01,23,25500,-,9,2014,소양강로 102
297,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202101,2021,01,27,24400,-,6,2014,소양강로 102
298,동면,장학리,장학엘에이치해온채,84.89,25.67910944,202101,2021,01,14,24500,-,7,2014,소양강로 102
299,동면,장학리,장학엘에이치해온채,84.93,25.69120939,202012,2020,12,31,26200,-,10,2014,소양강로 102
300,동면,장학리,두산위브,84.991,25.70966181,202008,2020,08,29,23500,-,8,2008,삭주로 231
301,동면,장학리,두산위브,84.991,25.70966181,202008,2020,08,28,21500,-,11,2008,삭주로 231
302,동면,장학리,두산위브,117.018,35.39778571,202008,2020,08,14,28300,-,4,2008,삭주로 231
303,동면,장학리,두산위브,84.988,25.70875431,202008,2020,08,17,22500,-,10,2008,삭주로 231
304,동면,장학리,두산위브,117.018,35.39778571,202008,2020,08,12,28900,-,1,2008,삭주로 231
305,동면,장학리,두산위브,84.988,25.70875431,202007,2020,07,29,22500,-,3,2008,삭주로 231
306,동면,장학리,두산위브,117.018,35.39778571,202007,2020,07,26,26000,-,2,2008,삭주로 231
307,동면,장학리,두산위브,117.018,35.39778571,202007,2020,07,23,28100,-,7,2008,삭주로 231
308,동면,장학리,두산위브,84.988,25.70875431,202007,2020,07,20,23000,-,7,2008,삭주로 231
309,동면,장학리,두산위브,84.988,25.70875431,202007,2020,07,6,22000,-,9,2008,삭주로 231
310,동면,장학리,두산위브,84.968,25.70270434,202007,2020,07,13,23000,-,7,2008,삭주로 231
311,동면,장학리,두산위브,84.988,25.70875431,202007,2020,07,11,22000,-,11,2008,삭주로 231
312,동면,장학리,두산위브,117.018,35.39778571,202007,2020,07,4,28700,-,14,2008,삭주로 231
313,동면,장학리,두산위브,84.988,25.70875431,202007,2020,07,10,23000,-,5,2008,삭주로 231
314,동면,장학리,두산위브,84.988,25.70875431,202007,2020,07,6,22900,-,11,2008,삭주로 231
315,동면,장학리,두산위브,84.968,25.70270434,202006,2020,06,29,20700,-,4,2008,삭주로 231
316,동면,장학리,두산위브,84.988,25.70875431,202006,2020,06,20,22500,-,10,2008,삭주로 231
317,동면,장학리,두산위브,84.988,25.70875431,202006,2020,06,17,19600,-,2,2008,삭주로 231
318,동면,장학리,두산위브,84.991,25.70966181,202006,2020,06,9,23000,-,10,2008,삭주로 231
319,동면,장학리,두산위브,117.018,35.39778571,202006,2020,06,12,28600,-,6,2008,삭주로 231
320,동면,장학리,두산위브,84.988,25.70875431,202006,2020,06,8,22500,-,3,2008,삭주로 231
321,동면,장학리,두산위브,84.991,25.70966181,202007,2020,07,4,23450,-,6,2008,삭주로 231
322,동면,장학리,두산위브,84.988,25.70875431,202012,2020,12,15,22500,-,4,2008,삭주로 231
323,동면,장학리,두산위브,84.988,25.70875431,202012,2020,12,14,23300,-,4,2008,삭주로 231
324,동면,장학리,두산위브,84.988,25.70875431,202012,2020,12,17,22000,-,1,2008,삭주로 231
325,동면,장학리,두산위브,84.988,25.70875431,202012,2020,12,23,22000,-,2,2008,삭주로 231
326,동면,장학리,두산위브,84.988,25.70875431,202012,2020,12,13,23400,-,5,2008,삭주로 231
327,동면,장학리,두산위브,84.968,25.70270434,202012,2020,12,5,23400,-,13,2008,삭주로 231
328,동면,장학리,두산위브,84.988,25.70875431,202012,2020,12,11,23000,-,15,2008,삭주로 231
329,동면,장학리,두산위브,84.988,25.70875431,202011,2020,11,20,22500,-,4,2008,삭주로 231
330,동면,장학리,두산위브,84.988,25.70875431,202011,2020,11,16,21900,-,3,2008,삭주로 231
331,동면,장학리,두산위브,117.018,35.39778571,202011,2020,11,7,26800,-,5,2008,삭주로 231
332,동면,장학리,두산위브,84.988,25.70875431,202010,2020,10,24,22900,-,13,2008,삭주로 231
333,동내면,거두리,호반베르디움,84.8387,25.66359126,202006,2020,06,6,23250,-,2,2009,외솔길19번길 80-7
334,동내면,거두리,호반베르디움,84.8387,25.66359126,202005,2020,05,30,24900,-,5,2009,외솔길19번길 80-7
335,동내면,거두리,호반베르디움,84.8387,25.66359126,202005,2020,05,26,26000,-,9,2009,외솔길19번길 80-7
336,동내면,거두리,호반베르디움,84.8387,25.66359126,202005,2020,05,7,24000,-,6,2009,외솔길19번길 80-7
337,동내면,거두리,호반베르디움,134.9845,40.8326275,202005,2020,05,19,37500,-,17,2009,외솔길19번길 80-7
338,동내면,거두리,호반베르디움,84.8387,25.66359126,202012,2020,12,24,25000,-,4,2009,외솔길19번길 80-7
339,동내면,거두리,호반베르디움,84.9219,25.68875915,202011,2020,11,28,24900,-,1,2009,외솔길19번길 80-7
340,동내면,거두리,호반베르디움,84.8387,25.66359126,202012,2020,12,16,31300,-,18,2009,외솔길19번길 80-7
341,동내면,거두리,호반베르디움,134.9845,40.8326275,202012,2020,12,5,43000,-,10,2009,외솔길19번길 80-7
342,동내면,거두리,호반베르디움,84.8387,25.66359126,202012,2020,12,14,26000,-,2,2009,외솔길19번길 80-7
343,동내면,거두리,호반베르디움,134.9845,40.8326275,202012,2020,12,3,37000,-,8,2009,외솔길19번길 80-7
344,동내면,거두리,호반베르디움,84.8387,25.66359126,202010,2020,10,27,25200,-,16,2009,외솔길19번길 80-7
345,동내면,거두리,호반베르디움,84.9219,25.68875915,202011,2020,11,17,27500,-,10,2009,외솔길19번길 80-7
346,동내면,거두리,호반베르디움,84.8387,25.66359126,202011,2020,11,8,27500,-,10,2009,외솔길19번길 80-7
347,동내면,거두리,호반베르디움,84.8387,25.66359126,202009,2020,09,25,23800,-,2,2009,외솔길19번길 80-7
348,동내면,거두리,호반베르디움,84.8387,25.66359126,202009,2020,09,25,25600,-,7,2009,외솔길19번길 80-7
349,동내면,거두리,호반베르디움,134.9845,40.8326275,202009,2020,09,22,37800,-,14,2009,외솔길19번길 80-7
350,동내면,거두리,호반베르디움,84.8387,25.66359126,202005,2020,05,12,25300,-,7,2009,외솔길19번길 80-7
351,동내면,거두리,호반베르디움,84.9219,25.68875915,202104,2021,04,28,28300,-,12,2009,외솔길19번길 80-7
352,동내면,거두리,호반베르디움,84.8387,25.66359126,202105,2021,05,6,29000,-,13,2009,외솔길19번길 80-7
353,동내면,거두리,호반베르디움,134.9845,40.8326275,202104,2021,04,2,37000,-,4,2009,외솔길19번길 80-7
354,동내면,거두리,호반베르디움,84.8387,25.66359126,202103,2021,03,18,26800,-,5,2009,외솔길19번길 80-7
355,동내면,거두리,호반베르디움,84.9219,25.68875915,202102,2021,02,22,27550,-,15,2009,외솔길19번길 80-7
356,동내면,거두리,호반베르디움,84.8387,25.66359126,202101,2021,01,25,26500,-,11,2009,외솔길19번길 80-7
357,동내면,거두리,호반베르디움,84.8387,25.66359126,202101,2021,01,15,26000,-,2,2009,외솔길19번길 80-7
358,동내면,거두리,호반베르디움,84.8387,25.66359126,202101,2021,01,31,28000,-,7,2009,외솔길19번길 80-7
359,동내면,거두리,호반베르디움,84.8387,25.66359126,202101,2021,01,22,22000,-,3,2009,외솔길19번길 80-7
360,동내면,거두리,초록지붕,84.4255,25.53859883,202009,2020,09,7,19500,-,3,2006,거두택지길 7
361,동내면,거두리,초록지붕,84.4255,25.53859883,202007,2020,07,14,19000,-,1,2006,거두택지길 7
362,동내면,거두리,초록지붕,84.4255,25.53859883,202007,2020,07,10,19700,-,8,2006,거두택지길 7
363,동내면,거두리,초록지붕,84.4255,25.53859883,202006,2020,06,17,18200,-,2,2006,거두택지길 7
364,동내면,거두리,초록지붕,84.4255,25.53859883,202006,2020,06,8,21800,-,10,2006,거두택지길 7
365,동내면,거두리,초록지붕,84.4255,25.53859883,202005,2020,05,23,18800,-,7,2006,거두택지길 7
366,동내면,거두리,초록지붕,84.4255,25.53859883,202010,2020,10,7,19900,-,11,2006,거두택지길 7
367,동내면,거두리,초록지붕,84.4255,25.53859883,202010,2020,10,8,19750,-,10,2006,거두택지길 7
368,동내면,거두리,초록지붕,84.4255,25.53859883,202009,2020,09,29,21500,-,13,2006,거두택지길 7
369,동내면,거두리,초록지붕,84.4255,25.53859883,202009,2020,09,14,19000,-,4,2006,거두택지길 7
370,동내면,거두리,초록지붕,84.4255,25.53859883,202008,2020,08,25,19300,-,7,2006,거두택지길 7
371,동내면,거두리,초록지붕,84.4255,25.53859883,202005,2020,05,11,18500,-,13,2006,거두택지길 7
372,동내면,거두리,초록지붕,84.4255,25.53859883,202104,2021,04,4,19300,-,4,2006,거두택지길 7
373,동내면,거두리,초록지붕,84.4255,25.53859883,202103,2021,03,12,21400,-,14,2006,거두택지길 7
374,동내면,거두리,초록지붕,84.4255,25.53859883,202102,2021,02,22,21500,-,14,2006,거두택지길 7
375,동내면,거두리,초록지붕,84.4255,25.53859883,202101,2021,01,26,20000,-,13,2006,거두택지길 7
376,동내면,거두리,초록지붕,84.4255,25.53859883,202101,2021,01,16,20500,-,6,2006,거두택지길 7
377,동내면,거두리,초록지붕,84.4255,25.53859883,202101,2021,01,4,19900,-,8,2006,거두택지길 7
378,동내면,거두리,초록지붕,84.4255,25.53859883,202101,2021,01,21,20400,-,9,2006,거두택지길 7
379,동내면,거두리,초록지붕,84.4255,25.53859883,202101,2021,01,19,20800,-,4,2006,거두택지길 7
380,동내면,거두리,초록지붕,84.4255,25.53859883,202101,2021,01,16,22500,-,18,2006,거두택지길 7
381,동내면,거두리,현대성우오스타,84.96,25.70028435,202009,2020,09,2,28900,-,15,2009,춘천순환로 93
382,동내면,거두리,현대성우오스타,84.96,25.70028435,202007,2020,07,18,25900,-,7,2009,춘천순환로 93
383,동내면,거두리,현대성우오스타,84.96,25.70028435,202006,2020,06,25,27500,-,7,2009,춘천순환로 93
384,동내면,거두리,현대성우오스타,84.96,25.70028435,202006,2020,06,22,27500,-,6,2009,춘천순환로 93
385,동내면,거두리,현대성우오스타,84.96,25.70028435,202006,2020,06,17,26800,-,10,2009,춘천순환로 93
386,동내면,거두리,현대성우오스타,84.96,25.70028435,202006,2020,06,18,25500,-,8,2009,춘천순환로 93
387,동내면,거두리,현대성우오스타,84.96,25.70028435,202005,2020,05,12,23500,-,2,2009,춘천순환로 93
388,동내면,거두리,현대성우오스타,84.99,25.70935931,202005,2020,05,28,25000,-,6,2009,춘천순환로 93
389,동내면,거두리,현대성우오스타,84.96,25.70028435,202012,2020,12,19,24000,-,1,2009,춘천순환로 93
390,동내면,거두리,현대성우오스타,84.96,25.70028435,202011,2020,11,18,28300,-,5,2009,춘천순환로 93
391,동내면,거두리,현대성우오스타,84.96,25.70028435,202011,2020,11,14,28500,-,12,2009,춘천순환로 93
392,동내면,거두리,현대성우오스타,84.99,25.70935931,202103,2021,03,13,29000,-,14,2009,춘천순환로 93
393,동내면,거두리,현대성우오스타,84.99,25.70935931,202104,2021,04,8,30500,-,12,2009,춘천순환로 93
394,동내면,거두리,현대성우오스타,84.96,25.70028435,202103,2021,03,29,28500,-,17,2009,춘천순환로 93
395,동내면,거두리,현대성우오스타,84.96,25.70028435,202102,2021,02,27,28000,-,5,2009,춘천순환로 93
396,동내면,거두리,부영1차,84.9763,25.70521508,202009,2020,09,12,18500,-,13,2003,춘천순환로94번길 12
397,동내면,거두리,부영3차,59.8404,18.10163954,202009,2020,09,11,15700,-,13,2003,춘천순환로94번길 12
398,동내면,거두리,부영3차,59.8404,18.10163954,202009,2020,09,5,16200,-,8,2003,춘천순환로94번길 12
399,동내면,거두리,부영1차,84.9763,25.70521508,202008,2020,08,25,17600,-,10,2003,춘천순환로94번길 12
400,동내면,거두리,부영1차,84.9763,25.70521508,202008,2020,08,20,15900,-,1,2003,춘천순환로94번길 12
401,동내면,거두리,부영2차,84.9763,25.70521508,202008,2020,08,4,18100,-,11,2003,춘천순환로94번길 12
402,동내면,거두리,부영3차,59.8404,18.10163954,202007,2020,07,30,17000,-,13,2003,춘천순환로94번길 12
403,동내면,거두리,부영1차,84.9763,25.70521508,202007,2020,07,20,17100,-,2,2003,춘천순환로94번길 12
404,동내면,거두리,부영3차,59.8404,18.10163954,202007,2020,07,28,16500,-,15,2003,춘천순환로94번길 12
405,동내면,거두리,부영3차,59.8404,18.10163954,202007,2020,07,13,15600,-,4,2003,춘천순환로94번길 12
